date,bike
2018-06-10,539.1666666666666
2018-06-11,450.47619047619054
2018-06-12,556.0714285714286
2018-06-13,852.2619047619049
2018-06-14,835.7142857142858
2018-06-15,862.8571428571428
2018-06-16,647.7380952380952
2018-06-17,592.7380952380952
2018-06-18,727.1428571428572
2018-06-19,893.3333333333331
2018-06-20,942.2619047619046
2018-06-21,945.1190476190476
2018-06-22,866.9047619047619
2018-06-23,670.7142857142857
2018-06-24,681.0714285714286
2018-06-25,849.0476190476189
2018-06-26,937.6190476190476
2018-06-27,989.8809523809524
2018-06-28,1027.9761904761904
2018-06-29,928.0952380952381
2018-06-30,672.6190476190477
2018-07-01,545.0
2018-07-02,802.1428571428572
2018-07-03,974.1666666666669
2018-07-04,914.7619047619046
2018-07-05,894.4047619047619
2018-07-06,902.2619047619046
2018-07-07,661.6666666666666
2018-07-08,656.4285714285714
2018-07-09,808.9285714285714
2018-07-10,830.0
2018-07-11,816.1904761904763
2018-07-12,896.9047619047619
2018-07-13,770.3571428571428
2018-07-14,663.3333333333334
2018-07-15,580.4761904761905
2018-07-16,703.3333333333334
2018-07-17,798.0952380952381
2018-07-18,817.3809523809523
2018-07-19,808.9285714285714
2018-07-20,616.5476190476192
2018-07-21,641.1904761904763
2018-07-22,648.9285714285714
2018-07-23,723.5714285714286
2018-07-24,782.6190476190477
2018-07-25,803.6904761904763
2018-07-26,755.1190476190477
2018-07-27,565.1190476190477
2018-07-28,678.2142857142857
2018-07-29,609.2857142857143
2018-07-30,685.8333333333334
2018-07-31,764.4047619047619
2018-08-01,797.2619047619049
2018-08-02,766.0714285714286
2018-08-03,646.5476190476192
2018-08-04,530.1190476190477
2018-08-05,500.1190476190477
2018-08-06,572.1428571428572
2018-08-07,552.8571428571428
2018-08-08,648.6904761904763
2018-08-09,389.04761904761904
2018-08-10,572.9761904761905
2018-08-11,544.4047619047619
2018-08-12,483.45238095238096
2018-08-13,493.2142857142857
2018-08-14,527.1428571428572
2018-08-15,619.4047619047619
2018-08-16,595.5952380952381
2018-08-17,570.5952380952381
2018-08-18,561.1904761904763
2018-08-19,595.2380952380952
2018-08-20,588.8095238095237
2018-08-21,652.8571428571429
2018-08-22,716.3095238095237
2018-08-23,746.1904761904763
2018-08-24,697.7380952380951
2018-08-25,561.9047619047619
2018-08-26,578.5714285714286
2018-08-27,630.0
2018-08-28,908.9285714285714
2018-08-29,617.3809523809523
2018-08-30,747.2619047619049
2018-08-31,769.4047619047619
2018-09-01,750.7142857142858
2018-09-02,830.5952380952381
2018-09-03,814.4047619047619
2018-09-04,841.0714285714286
2018-09-05,849.7619047619049
2018-09-06,850.0
2018-09-07,879.2857142857142
2018-09-08,898.3333333333334
2018-09-09,870.1190476190477
2018-09-10,812.3809523809523
2018-09-11,982.0238095238095
2018-09-12,996.4285714285714
2018-09-13,727.2619047619049
2018-09-14,938.3333333333334
2018-09-15,811.0714285714286
2018-09-16,1159.8214285714287
2018-09-17,876.4285714285714
2018-09-18,961.6071428571429
2018-09-19,951.4285714285714
2018-09-20,950.3571428571429
2018-09-21,728.5714285714286
2018-09-22,471.9642857142857
2018-09-23,373.39285714285717
2018-09-24,820.7142857142858
2018-09-25,860.3571428571429
2018-09-26,885.5357142857142
2018-09-27,958.9285714285714
2018-09-28,850.1785714285714
2018-09-29,738.2142857142858
2018-09-30,664.8214285714286
2018-10-01,805.1785714285714
2018-10-02,758.5714285714286
2018-10-03,840.0
2018-10-04,910.1785714285714
2018-10-05,985.1785714285714
2018-10-06,871.6071428571429
2018-10-07,439.2857142857143
2018-10-08,812.1428571428571
2018-10-09,966.9642857142857
2018-10-10,817.7380952380951
2018-10-11,1093.8095238095239
2018-10-12,1040.8333333333333
2018-10-13,1014.0476190476189
2018-10-14,759.7619047619049
2018-10-15,1081.9047619047617
2018-10-16,1132.857142857143
2018-10-17,1181.4285714285713
2018-10-18,1113.452380952381
2018-10-19,1093.3333333333333
2018-10-20,852.3809523809523
2018-10-21,808.0952380952381
2018-10-22,880.5952380952382
2018-10-23,981.9047619047618
2018-10-24,970.1190476190476
2018-10-25,1061.3095238095239
2018-10-26,785.8333333333334
2018-10-27,618.5714285714286
2018-10-28,395.3571428571429
2018-10-29,590.7142857142857
2018-10-30,470.9523809523809
2018-10-31,574.6428571428572
2018-11-01,340.7142857142857
2018-11-02,622.2619047619048
2018-11-03,544.0476190476192
2018-11-04,477.3809523809523
2018-11-05,932.3809523809524
2018-11-06,1024.1666666666667
2018-11-07,682.2619047619048
2018-11-08,943.4523809523811
2018-11-09,943.2142857142858
2018-11-10,409.5238095238096
2018-11-11,250.5952380952381
2018-11-12,577.2619047619048
2018-11-13,979.7619047619046
2018-11-14,974.0476190476189
2018-11-15,879.6428571428572
2018-11-16,856.5476190476189
2018-11-17,700.3571428571428
2018-11-18,645.9523809523808
2018-11-19,769.1666666666666
2018-11-20,525.8333333333334
2018-11-21,795.7142857142858
2018-11-22,790.5952380952381
2018-11-23,722.3809523809523
2018-11-24,583.4523809523808
2018-11-25,263.92857142857144
2018-11-26,605.5952380952381
2018-11-27,785.7142857142858
2018-11-28,844.7321428571428
2018-11-29,1221.171875
2018-11-30,1295.658482142857
2018-12-01,571.7522321428572
2018-12-02,585.5803571428571
2018-12-03,1096.607142857143
2018-12-04,1283.236607142857
2018-12-05,1172.0535714285713
2018-12-06,1281.1332417582416
2018-12-07,1039.4961734693877
2018-12-08,633.9732142857144
2018-12-09,477.5573979591836
2018-12-10,1196.9260204081631
2018-12-11,1315.4336734693877
2018-12-12,1259.8214285714282
2018-12-13,1271.2261904761906
2018-12-14,1327.4642857142858
2018-12-15,721.4821428571429
2018-12-16,823.7916666666666
2018-12-17,1468.125
2018-12-18,1624.708333333333
2018-12-19,1715.9464285714284
2018-12-20,1548.470238095238
2018-12-21,1171.154761904762
2018-12-22,951.1607142857142
2018-12-23,518.3869047619047
2018-12-24,682.8571428571429
2018-12-25,512.2916666666666
2018-12-26,797.672619047619
2018-12-27,758.4107142857142
2018-12-28,733.9702380952382
2018-12-29,739.625
2018-12-30,1142.3154761904761
2018-12-31,11.122448979591837
2019-01-01,361.60468749999995
2019-01-02,802.4406250000001
2019-01-03,951.9890625
2019-01-04,956.9765625
2019-01-05,669.4953125
2019-01-06,572.3484375
2019-01-07,1227.1109374999999
2019-01-08,1375.8062499999999
2019-01-09,1264.003125
2019-01-10,1211.7984375
2019-01-11,1073.4390625
2019-01-12,763.6343749999999
2019-01-13,646.9640625
2019-01-14,1315.2890625
2019-01-15,1401.79375
2019-01-16,1354.5874999999999
2019-01-17,1279.5343750000002
2019-01-18,1243.4187499999998
2019-01-19,655.2546874999999
2019-01-20,515.8015625
2019-01-21,1182.9125
2019-01-22,756.7437499999999
2019-01-23,839.015625
2019-01-24,1065.0609375
2019-01-25,1023.3124999999999
2019-01-26,693.0874999999999
2019-01-27,407.97968750000007
2019-01-28,1191.9140625
2019-01-29,969.653125
2019-01-30,755.015625
2019-01-31,987.5140624999999
2019-02-01,983.128125
2019-02-02,628.6328125
2019-02-03,621.81875
2019-02-04,1037.815625
2019-02-05,1254.6296875
2019-02-06,1168.978125
2019-02-07,1264.8671875
2019-02-08,1162.7765625
2019-02-09,811.9343749999999
2019-02-10,398.00468750000005
2019-02-11,1196.0265625000002
2019-02-12,1367.8328125
2019-02-13,1334.615625
2019-02-14,1417.1828124999997
2019-02-15,1392.1250000000002
2019-02-16,1048.228125
2019-02-17,964.2390625
2019-02-18,1437.6796875
2019-02-19,1497.65
2019-02-20,1490.6281250000002
2019-02-21,1531.775
2019-02-22,1485.3890625
2019-02-23,1043.4703125
2019-02-24,923.7593749999999
2019-02-25,1303.4875000000002
2019-02-26,1425.0687500000001
2019-02-27,1401.4546875
2019-02-28,1163.4328125
2019-03-01,949.2
2019-03-02,731.19375
2019-03-03,625.2640625
2019-03-04,838.2609375
2019-03-05,1050.9953125000002
2019-03-06,992.2828125
2019-03-07,1116.98125
2019-03-08,1136.4171875
2019-03-09,753.2656249999999
2019-03-10,609.2515624999999
2019-03-11,1199.3625
2019-03-12,1245.3874999999998
2019-03-13,1256.98125
2019-03-14,869.0500000000001
2019-03-15,1231.8796875
2019-03-16,948.2265625000001
2019-03-17,604.3625000000001
2019-03-18,1356.6109374999999
2019-03-19,1514.4062499999998
2019-03-20,1501.2812499999998
2019-03-21,1595.5296875000001
2019-03-22,1522.6093749999998
2019-03-23,1010.9859375
2019-03-24,814.40625
2019-03-25,1422.0609375
2019-03-26,1592.19375
2019-03-27,1593.790625
2019-03-28,1568.8203125000002
2019-03-29,1597.7171875
2019-03-30,1181.971875
2019-03-31,1047.571875
2019-04-01,1597.4109375
2019-04-02,1084.5734375
2019-04-03,1374.8546874999997
2019-04-04,1557.8609375
2019-04-05,1506.290625
2019-04-06,1109.171875
2019-04-07,897.6625000000001
2019-04-08,1507.2640625000001
2019-04-09,1495.6703125
2019-04-10,1286.4687500000002
2019-04-11,1654.66875
2019-04-12,1327.4734374999998
2019-04-13,824.6291666666666
2019-04-14,707.875
2019-04-15,1352.8812500000001
2019-04-16,1264.6375
2019-04-17,1442.9624999999999
2019-04-18,1538.979166666667
2019-04-19,1386.4958333333334
2019-04-20,819.3937500000001
2019-04-21,724.4416666666666
2019-04-22,774.4916666666664
2019-04-23,1187.7833333333333
2019-04-24,1118.1
2019-04-25,1100.1703125
2019-04-26,1245.365625
2019-04-27,693.2406250000001
2019-04-28,554.1375
2019-04-29,1217.015625
2019-04-30,1352.2140625000002
2019-05-01,1005.6046875
2019-05-02,1109.346875
2019-05-03,1115.7234375
2019-05-04,538.1140625
2019-05-05,624.2796874999999
2019-05-06,1386.8093750000003
2019-05-07,1570.40625
2019-05-08,582.09375
2019-05-09,1181.5234375
2019-05-10,1166.94375
2019-05-11,606.8234375000001
2019-05-12,921.965625
2019-05-13,1622.6765625
2019-05-14,1785.39375
2019-05-15,1768.8234375
2019-05-16,1770.0265625000002
2019-05-17,1587.2609375000002
2019-05-18,894.5671875
2019-05-19,582.684375
2019-05-20,1282.00625
2019-05-21,1593.8890625000001
2019-05-22,1493.8875
2019-05-23,1523.1234375
2019-05-24,1541.6749999999997
2019-05-25,925.0124999999999
2019-05-26,982.1625
2019-05-27,1454.6374999999996
2019-05-28,1354.6375000000003
2019-05-29,1475.2624999999996
2019-05-30,851.1750000000001
2019-05-31,1117.6375
2019-06-01,981.2624999999999
2019-06-02,994.9374999999999
2019-06-03,1339.4125000000001
2019-06-04,1298.3749999999998
2019-06-05,929.8749999999999
2019-06-06,1448.275
2019-06-07,1100.1125
2019-06-08,799.8875
2019-06-09,742.5249999999999
2019-06-10,907.8000000000001
2019-06-11,1351.05
2019-06-12,1245.9125000000001
2019-06-13,1458.4750000000001
2019-06-14,1523.8999999999999
2019-06-15,1124.0125
2019-06-16,984.8000000000001
2019-06-17,1627.2499999999998
2019-06-18,1745.0875
2019-06-19,1378.365625
2019-06-20,1281.7984374999999
2019-06-21,1578.346875
2019-06-22,1127.7984375
2019-06-23,980.8203124999999
2019-06-24,1519.0656249999997
2019-06-25,1574.9374999999998
2019-06-26,1671.5875
2019-06-27,1683.4875
2019-06-28,1590.3625000000004
2019-06-29,971.3750000000001
2019-06-30,994.3125
2019-07-01,1729.0750000000003
2019-07-02,1898.5750000000003
2019-07-03,1847.4874999999997
2019-07-04,1864.6375000000003
2019-07-05,1693.0375000000001
2019-07-06,1111.1625
2019-07-07,1015.35
2019-07-08,1628.8999999999999
2019-07-09,1768.7875000000001
2019-07-10,1763.65
2019-07-11,1680.8999999999999
2019-07-12,1569.1125
2019-07-13,1084.9875
2019-07-14,938.3750000000001
2019-07-15,1604.6875000000002
2019-07-16,1723.6375000000003
2019-07-17,1730.25
2019-07-18,1642.475
2019-07-19,1538.5125
2019-07-20,995.2375
2019-07-21,944.8749999999999
2019-07-22,1471.9249999999997
2019-07-23,1525.7500000000002
2019-07-24,1397.6374999999996
2019-07-25,1206.0375000000001
2019-07-26,1286.35
2019-07-27,770.2375
2019-07-28,926.2125
2019-07-29,1369.5
2019-07-30,1436.8875
2019-07-31,1461.7124999999999
2019-08-01,1451.8750000000002
2019-08-02,1305.4125000000001
2019-08-03,943.6125000000001
2019-08-04,866.05
2019-08-05,1162.7
2019-08-06,1003.1750000000001
2019-08-07,1186.2999999999997
2019-08-08,1197.7749999999999
2019-08-09,761.6125
2019-08-10,806.2749999999999
2019-08-11,694.2249999999998
2019-08-12,886.9125
2019-08-13,990.175
2019-08-14,962.5250000000002
2019-08-15,656.2375
2019-08-16,793.2875000000001
2019-08-17,340.75000000000006
2019-08-18,472.43749999999994
2019-08-19,1126.1499999999999
2019-08-20,1245.3
2019-08-21,1304.1375
2019-08-22,1340.6875000000002
2019-08-23,1281.1249999999998
2019-08-24,970.675
2019-08-25,940.5999999999998
2019-08-26,1452.9499999999996
2019-08-27,1625.5249999999999
2019-08-28,1649.7625000000003
2019-08-29,1722.5375
2019-08-30,1654.9875
2019-08-31,1220.7875
2019-09-01,1118.1375
2019-09-02,1824.1625
2019-09-03,2044.7625
2019-09-04,2004.5125000000003
2019-09-05,2017.2499999999998
2019-09-06,1926.5125000000003
2019-09-07,1234.7625
2019-09-08,1125.275
2019-09-09,1851.6124999999997
2019-09-10,2100.4
2019-09-11,2064.3875
2019-09-12,2195.5375
2019-09-13,3722.9874999999997
2019-09-14,1631.7749999999999
2019-09-15,1420.7749999999999
2019-09-16,2123.7499999999995
2019-09-17,2233.85
2019-09-18,2173.2625000000003
2019-09-19,2178.825
2019-09-20,2064.2
2019-09-21,1525.2250000000001
2019-09-22,900.3000000000001
2019-09-23,1977.6000000000001
2019-09-24,1581.4640625
2019-09-25,1684.6484375000002
2019-09-26,1970.4015624999997
2019-09-27,1963.6859375000001
2019-09-28,1432.6484375000002
2019-09-29,838.8296875000001
2019-09-30,1991.45625
2019-10-01,1727.796875
2019-10-02,2046.384375
2019-10-03,2098.7203125
2019-10-04,1923.0203124999998
2019-10-05,1089.59375
2019-10-06,994.2296875000001
2019-10-07,1993.4031249999998
2019-10-08,1295.48125
2019-10-09,1566.5125
2019-10-10,2086.2734375
2019-10-11,2087.0171874999996
2019-10-12,1501.6203125000002
2019-10-13,1331.246875
2019-10-14,1868.3984375000002
2019-10-15,1974.6015624999998
2019-10-16,1585.8171875000003
2019-10-17,1834.415625
2019-10-18,1835.2140624999997
2019-10-19,1132.3703125000002
2019-10-20,645.09375
2019-10-21,1615.4687499999998
2019-10-22,1800.3999999999999
2019-10-23,1811.1734375
2019-10-24,1856.728125
2019-10-25,1728.9890625
2019-10-26,1368.0515625
2019-10-27,638.2468749999999
2019-10-28,1553.3984375
2019-10-29,1462.6281250000002
2019-10-30,1453.4722222222222
2019-10-31,1399.9125
2019-11-01,665.896875
2019-11-02,852.2390625
2019-11-03,615.7921875
2019-11-04,1521.1583333333333
2019-11-05,1613.253409090909
2019-11-06,1596.2625
2019-11-07,1409.690625
2019-11-08,1398.5562500000003
2019-11-09,805.2961538461537
2019-11-10,488.6807692307692
2019-11-11,524.6836538461538
2019-11-12,1270.035576923077
2019-11-13,1363.9650000000001
2019-11-14,1337.578529411765
2019-11-15,664.629765625
2019-11-16,771.2375781249999
2019-11-17,770.8652205882353
2019-11-18,1129.7978125
2019-11-19,1435.1492968750001
2019-11-20,1392.8589062499998
2019-11-21,1383.46359375
2019-11-22,1387.2917187499997
2019-11-23,691.8701562499999
2019-11-24,813.881796875
2019-11-25,1327.846953125
2019-11-26,1290.0092187500002
2019-11-27,1218.5446875
2019-11-28,1347.3900781250002
2019-11-29,1229.5401562499999
2019-11-30,916.88953125
2019-12-01,588.844921875
2019-12-02,1350.3005147058825
2019-12-03,1456.800078125
2019-12-04,1606.9571875
2019-12-05,2671.015703125
2019-12-06,2745.4415625
2019-12-07,2138.36875
2019-12-08,1421.4429687499999
2019-12-09,2855.98578125
2019-12-10,3809.047941176471
2019-12-11,3599.475986842105
2019-12-12,3428.04
2019-12-13,3356.0065000000004
2019-12-14,2457.1518125
2019-12-15,1954.6756250000003
2019-12-16,3302.739125
2019-12-17,3745.2270625000006
2019-12-18,4030.432
2019-12-19,3920.1456874999994
2019-12-20,3287.82375
2019-12-21,1895.2512499999998
2019-12-22,1276.8808333333332
2019-12-23,1976.668333333333
2019-12-24,1401.1983333333333
2019-12-25,649.5116666666667
2019-12-26,1348.6391666666666
2019-12-27,1489.1270833333333
2019-12-28,1247.8545833333333
2019-12-29,1136.7737499999998
2019-12-30,1769.3795833333334
2019-12-31,6.799583333333334
2020-01-01,1183.4219298245614
2020-01-02,2054.3921052631576
2020-01-03,2174.148830409357
2020-01-04,1894.9076023391815
2020-01-05,1562.1994152046784
2020-01-06,3008.307894736842
2020-01-07,3288.647076023392
2020-01-08,3307.6622807017543
2020-01-09,3087.9692982456136
2020-01-10,3170.1681286549706
2020-01-11,2291.9365497076024
2020-01-12,1686.928947368421
2020-01-13,2883.7257309941524
2020-01-14,2950.470760233918
2020-01-15,2828.30350877193
2020-01-16,2856.7526315789473
2020-01-17,2462.71783625731
2020-01-18,1836.2128654970759
2020-01-19,1385.7912280701755
2020-01-20,2141.08947368421
2020-01-21,2209.8885964912283
2020-01-22,2181.2061403508774
2020-01-23,2087.2890120036936
2020-01-24,2370.529701446599
2020-01-25,1470.6386580486305
2020-01-26,1161.28162511542
2020-01-27,1491.505078485688
2020-01-28,1801.9470606340412
2020-01-29,2049.83810403201
2020-01-30,1883.3336411203447
2020-01-31,1985.2459218220993
2020-02-01,1340.316405047707
2020-02-02,920.4733764235149
2020-02-03,1729.364112034472
2020-02-04,1858.6845183133275
2020-02-05,1954.8334872268388
2020-02-06,1946.7897814712219
2020-02-07,1852.1969836872881
2020-02-08,1091.9839950754076
2020-02-09,747.1329639889196
2020-02-10,1146.9304401354261
2020-02-11,1469.115727916282
2020-02-12,1658.6900584795324
2020-02-13,1346.73838104032
2020-02-14,1518.2936288088642
2020-02-15,1148.3813481071097
2020-02-16,790.2089873807325
2020-02-17,1496.4281317328407
2020-02-18,1653.5102499999998
2020-02-19,1583.363833333333
2020-02-20,1488.2519166666666
2020-02-21,1572.683875
2020-02-22,1190.1755833333332
2020-02-23,1009.0161666666669
2020-02-24,1714.8302500000002
2020-02-25,1693.0827083333334
2020-02-26,1579.8087083333335
2020-02-27,1328.8849583333333
2020-02-28,1573.4518333333335
2020-02-29,1058.1275833333334
2020-03-01,689.9445000000001
2020-03-02,1371.77775
2020-03-03,1853.3558749999997
2020-03-04,1702.0354166666668
2020-03-05,1233.2115833333332
2020-03-06,1629.8000833333335
2020-03-07,1269.3514166666669
2020-03-08,800.8562916666667
2020-03-09,1673.6022916666666
2020-03-10,1769.0012083333336
2020-03-11,1971.1305833333336
2020-03-12,1828.969333333333
2020-03-13,1833.1430833333332
2020-03-14,1080.8320833333332
2020-03-15,1217.5496666666668
2020-03-16,1253.7685416666666
2020-03-17,755.7485833333334
2020-03-18,620.3927916666665
2020-03-19,611.1918749999999
2020-03-20,477.92995833333333
2020-03-21,282.8002916666666
2020-03-22,302.80075000000005
2020-03-23,489.03808333333336
2020-03-24,497.0218750000001
2020-03-25,485.7988333333333
2020-03-26,528.2923333333334
2020-03-27,481.69012499999997
2020-03-28,323.79520833333333
2020-03-29,247.1204166666667
2020-03-30,443.58737499999995
2020-03-31,554.9620416666667
2020-04-01,591.5137083333333
2020-04-02,654.7301249999999
2020-04-03,674.2000416666667
2020-04-04,550.0086666666667
2020-04-05,509.6399583333333
2020-04-06,643.1690416666667
2020-04-07,713.8454166666668
2020-04-08,777.5142083333334
2020-04-09,800.7909583333333
2020-04-10,688.9645
2020-04-11,522.27175
2020-04-12,483.1601249999999
2020-04-13,567.4862083333335
2020-04-14,769.0570416666667
2020-04-15,819.9409166666667
2020-04-16,869.9384166666666
2020-04-17,853.0824166666667
2020-04-18,619.5495833333332
2020-04-19,588.3759583333334
2020-04-20,833.89425
2020-04-21,880.0709166666668
2020-04-22,896.0393750000001
2020-04-23,994.7589166666667
2020-04-24,853.5960416666667
2020-04-25,683.2282916666667
2020-04-26,658.8834583333334
2020-04-27,899.2497500000002
2020-04-28,1052.7997083333332
2020-04-29,1042.1833333333332
2020-04-30,1071.9286666666667
2020-05-01,881.7176666666667
2020-05-02,849.9020833333334
2020-05-03,758.7542083333333
2020-05-04,997.9121250000001
2020-05-05,1010.4193749999997
2020-05-06,1225.3467916666666
2020-05-07,1210.1019583333332
2020-05-08,981.8016250000001
2020-05-09,885.857
2020-05-10,727.8477500000001
2020-05-11,1567.0902916666666
2020-05-12,1989.7246249999996
2020-05-13,2029.5455833333333
2020-05-14,2030.0122500000004
2020-05-15,2110.4332083333334
2020-05-16,2166.6677083333334
2020-05-17,2091.466125
2020-05-18,2040.4136666666666
2020-05-19,2379.6505833333335
2020-05-20,2488.5090416666667
2020-05-21,2467.2345833333334
2020-05-22,2192.4729166666666
2020-05-23,2034.9979999999996
2020-05-24,2082.8158749999993
2020-05-25,2193.710458333334
2020-05-26,2611.884333333333
2020-05-27,2689.284791666667
2020-05-28,2697.6780833333332
2020-05-29,2682.383375
2020-05-30,2543.3362499999994
2020-05-31,2273.032416666667
2020-06-01,2260.9262083333333
2020-06-02,2724.5542916666664
2020-06-03,2569.3319166666665
2020-06-04,1882.9399166666667
2020-06-05,2159.6656666666668
2020-06-06,2223.7074999999995
2020-06-07,1790.2488333333336
2020-06-08,2290.1217500000002
2020-06-09,2645.2641249999997
2020-06-10,2895.6299166666668
2020-06-11,2688.988166666667
2020-06-12,1916.8219583333332
2020-06-13,2440.48162037037
2020-06-14,2105.310925925926
2020-06-15,2579.4964351851854
2020-06-16,2897.458796296296
2020-06-17,2989.3535648148145
2020-06-18,2939.9880092592593
2020-06-19,2720.5075462962964
2020-06-20,2395.225
2020-06-21,1943.273240740741
2020-06-22,2879.047824074074
2020-06-23,3224.1037499999998
2020-06-24,3200.8530555555553
2020-06-25,3153.3609722222227
2020-06-26,2697.5475462962963
2020-06-27,2101.6181018518523
2020-06-28,2063.446712962963
2020-06-29,2874.6387962962967
2020-06-30,3184.464953703704
2020-07-01,2929.9530555555557
2020-07-02,3048.0278240740745
2020-07-03,2925.8690740740735
2020-07-04,2196.0824537037042
2020-07-05,1872.3966203703703
2020-07-06,2779.1422685185184
2020-07-07,3197.6019444444446
2020-07-08,3261.846064814815
2020-07-09,3120.9441666666667
2020-07-10,2672.584444444444
2020-07-11,2040.3321296296297
2020-07-12,1769.5063425925928
2020-07-13,2011.9905555555556
2020-07-14,1695.2314814814815
2020-07-15,2756.441527777778
2020-07-16,2838.3817129629624
2020-07-17,2795.8926851851847
2020-07-18,2344.4963888888888
2020-07-19,2040.2281018518524
2020-07-20,2642.719722222222
2020-07-21,3083.4863888888885
2020-07-22,3253.3408242829296
2020-07-23,3231.749456975773
2020-07-24,2886.015566694514
2020-07-25,2282.194597605124
2020-07-26,2018.1792815371764
2020-07-27,2655.9657755499857
2020-07-28,3061.423141186299
2020-07-29,3123.728292954609
2020-07-30,2958.674380395433
2020-07-31,2387.215650236703
2020-08-01,2049.2326093010306
2020-08-02,1877.2199944305205
2020-08-03,2124.394068504595
2020-08-04,2465.137677527151
2020-08-05,2492.2958228905595
2020-08-06,2320.8998329156225
2020-08-07,2005.0797549429128
2020-08-08,1575.3721526037316
2020-08-09,1344.96059593428
2020-08-10,1717.061709830131
2020-08-11,1805.7267335004174
2020-08-12,1876.7595934280146
2020-08-13,1796.2742690058483
2020-08-14,1569.893595098858
2020-08-15,1546.4975014697238
2020-08-16,1317.4963844797178
2020-08-17,1688.861816578483
2020-08-18,2200.7087595532043
2020-08-19,2049.649853027631
2020-08-20,2286.5915343915344
2020-08-21,2080.573368606702
2020-08-22,1721.719547325103
2020-08-23,1832.2381834215169
2020-08-24,2379.116666666667
2020-08-25,2455.5880070546737
2020-08-26,2884.117225161669
2020-08-27,2866.4399470899466
2020-08-28,2469.435008818342
2020-08-29,1843.5738095238094
2020-08-30,1701.285802469136
2020-08-31,2963.2865079365074
2020-09-01,3482.6042034097586
2020-09-02,3574.2970605526157
2020-09-03,3670.208847736625
2020-09-04,3587.531981187536
2020-09-05,2722.6535861258085
2020-09-06,2341.8673427395647
2020-09-07,3458.744356261023
2020-09-08,3775.501998824221
2020-09-09,3764.0939447383894
2020-09-10,3765.6731334509113
2020-09-11,3517.4779541446205
2020-09-12,2904.5803938859494
2020-09-13,2652.241622574956
2020-09-14,3344.1002351557904
2020-09-15,3693.6616108171665
2020-09-16,3664.638683127572
2020-09-17,3716.5815108759552
2020-09-18,3522.213256907701
2020-09-19,2493.27480893592
2020-09-20,2253.8773662551444
2020-09-21,3267.6104644326865
2020-09-22,3658.7290123456787
2020-09-23,3052.942004703116
2020-09-24,2732.1277483833037
2020-09-25,2282.358054085832
2020-09-26,2149.9031158142266
2020-09-27,1172.1033509700176
2020-09-28,2034.5851557907113
2020-09-29,2654.522780717225
2020-09-30,2982.5730452674898
2020-10-01,2530.1703997648447
2020-10-02,1866.6641093474427
2020-10-03,2113.7560552616105
2020-10-04,1571.0318342151677
2020-10-05,1937.2244855967074
2020-10-06,2546.860523221634
2020-10-07,2869.4673721340387
2020-10-08,2912.3036743092302
2020-10-09,2384.3997060552615
2020-10-10,2364.047442680776
2020-10-11,1811.6751028806584
2020-10-12,2631.6449147560256
